status,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,12.678,9.122,1.477,-0.976,0.465,-3.698,2.262,9.855,20.757,15.172,0,-2.453,11.635,2.594,-1.429,20.757,2.97,21.733
0,442.465,7.816,1.395,-50.927,0,-42.482,8.15,2174.4279,21.899,471.882,0,-52.322,14.083,54.273,-41.385,21.899,54.332,72.826
0,21.621,10.443,3.615,-26.522,3.972,-33.229,3.021,46.9278,25.156,28.351,24.859,-30.137,14.713,7.482,-492.788,25.156,32.591,51.678
0,3.03,2.571,0.123,-1.663,1.444,-1.88,1.28,16.5563,8.088,3.64,0.021,-1.786,5.517,2.406,-13.995,8.088,2.427,9.751
0,9.258,191.376,11.353,23.463,1.876,-1.957,1.946,33.4793,230.751,189.037,112.815,12.11,39.375,27.22,-187.229,230.751,140.035,207.288
0,19.224,15.458,1.045,9.914,4.132,7.482,7.213,91.3508,39.878,27.598,0.048,8.869,24.42,2.302,15.53,39.878,3.096,29.964
0,1188.396,985.525,1204.138,1402.966,0,538.175,660.265,11272.2488,2660.147,11799.963,3517.32,198.828,1674.622,1427.193,2279.741,2660.147,6519.175,1257.181
0,23.608,50.936,4.27,-3.26,0,-27.537,16.924,14.5688,88.089,41.446,64.518,-7.53,37.153,40.852,-194.301,88.089,105.37,91.349
0,7.166,4.895,3.022,4.44,0.154,-0.753,1.059,38.931,30.102,33.128,4.219,1.418,25.207,11.955,-88.78,30.102,17.079,25.662
0,114.138,97.458,23.979,-76.774,2.286,-245.928,11.327,223.4547,137.855,171.696,2.67,-100.753,40.397,53.817,-773.026,137.855,58.46,214.629
0,86.558,98.41,8.3,11.352,44.095,0.297,27.231,204.8029,275.834,133.094,8.539,3.052,177.424,36.343,43.106,275.834,71.83,264.482
0,398.6,1025.2,94.2,193.8,201.1,66.9,133.7,972.506,1294.9,1414.7,419.7,99.6,269.7,227.1,61.3,1294.9,1117,1101.1
0,13.764,3.785,1.34,-4.868,0.837,-6.447,0.797,158.7823,5.208,21.792,0,-6.208,1.423,1.81,-52.184,5.208,1.81,10.076
0,18.249,3.32,0.936,-4.059,0,-5.645,5.964,71.5374,24.218,20.116,0,-4.995,20.898,11.534,-72.239,24.218,11.534,28.277
0,58.326,39.139,0.047,-1.358,2.056,-0.968,4.092,22.7892,45.751,59.888,0,-1.405,6.612,2.658,-2.177,45.751,2.658,47.109
0,172.895,208.179,178.535,242.535,5.704,66.39,71.495,1667.2864,611.991,1411.86,757.561,64,403.812,137.584,305.435,611.991,1061.638,369.456
0,33.393,15.497,2.237,-16.255,0,-17.138,2.256,53.3608,20.403,46.019,0,-18.492,4.906,8.862,-23.519,20.403,10.766,36.658
0,1748,8648,549.3,1279,692.8,315.5,329.5,10936.885,10383,5672.6,549.6,729.7,1735,2189.7,2450.8,10383,3163.4,9104
0,26.291,46.801,3.393,10.065,10.78,3.039,10.636,30.0669,68.486,66.672,24.654,6.672,21.685,16.301,11.355,68.486,40.955,58.421
0,11.882,10.609,2.442,-0.781,1.609,-4.36,5.366,33.5775,26.876,27.876,0.952,-3.223,16.267,11.009,-73.175,26.876,12.486,27.657
0,8.823,19.938,0.658,-0.499,3.209,-3.382,4.21,1.5712,27.04,19.163,4.733,-1.157,7.102,4.733,-53.987,27.04,9.466,27.539
0,46.642,52.617,5.644,-2.768,13.673,-5.18,23.779,175.1139,76.84,126.542,14.141,-8.412,24.223,27.854,-72.291,76.84,49.226,79.608
0,92.192,106.234,8.455,0.87,2.817,-8.541,15.333,369.1874,107.104,141.3,0,-7.585,0.87,27.484,-168.183,107.104,33.939,106.234
0,588.2,5110,17.1,50.4,290.7,17.7,222.8,395.6896,5510.3,708.8,0.8,33.3,400.3,297.7,146.2,5510.3,346.1,5459.9
0,272.729,391.822,20.531,73.337,118.049,19.579,83.812,316.9336,597.684,773.044,224.579,52.806,205.862,132.517,79.426,597.684,486.735,524.347
0,58.907,236.893,9.948,21.943,37.545,6.649,1.855,499.343,336.385,125.662,5.537,11.995,99.492,34.087,20.251,336.385,52.713,314.442
0,28.384,69.009,1.697,6.334,15.133,7.811,5.801,52.1489,109.921,45.924,0,4.637,40.912,6.393,-22.387,109.921,6.393,103.587
0,78.588,369.072,74.757,120.602,4.915,-6.849,61.85,515.7596,565.03,631.512,503.961,45.845,195.958,82.426,-373.376,565.03,656.062,444.428
0,1241.122,2913.404,103.359,302.324,454.027,194.794,574.339,2823.1522,3581.62,2621.787,748.894,198.965,668.216,646.895,623.177,3581.62,1585.412,3279.296
0,4129,12242,391,886,217,343,582,3787.41,13128,11308,4859,495,886,3955,-1024,13128,10961,12242
0,44.493,131.704,15.12,53.504,0,-8.346,27.571,141.8073,199.213,579.045,313.969,38.384,67.509,20.373,2.106,199.213,381.846,145.709
0,35.919,33.634,4.059,-3.372,8.754,-39.352,10.625,23.1011,95.814,67.125,0.452,-7.431,62.18,28.325,-108.813,95.814,34.323,99.186
0,96.372,119.49,12.216,-8.29,16.434,-16.242,26.465,117.2354,193.861,196.056,0,-20.506,74.371,36.362,-70.515,193.861,47.432,202.151
0,1623.073,12865.818,174.107,431.599,831.265,-122.142,509.045,467.9876,14437.36,3402.811,1609.639,257.492,1571.542,1232.388,-185.497,14437.36,2975.619,14005.761
0,721.784,479.656,147.128,-383.569,46.036,-2236.576,128.215,4183.7282,1082.948,2216.153,1.212,-530.697,603.292,534.017,-5586.169,1082.948,571.632,1466.517
0,732.333,56.833,29.047,160.367,25.985,75.951,95.222,1568.4402,571.915,1172.198,169.326,131.32,515.082,297.694,348.028,571.915,476.939,411.548
0,443.808,601.985,22.716,64.965,145.682,47.212,30.336,675.501,956.569,606.324,0,42.249,354.584,171.912,287.801,956.569,222.421,891.604
0,759.295,1118.018,57.191,36.825,189.427,-292.184,375.883,336.777,1528.607,1206.978,281.5,-20.366,410.589,424.411,-271.996,1528.607,809.004,1491.782
0,2.639,0.435,0.21,-0.039,0.007,-0.931,0.92,7.183,3.34,3.032,1.865,-0.249,2.905,1.673,-29.094,3.34,3.538,3.379
0,8.027,25.766,1.536,-2.468,5.221,-7.942,1.292,10.5225,27.162,42.775,4.622,-4.004,1.396,17.679,-51.284,27.162,25.178,29.63
0,9.227,2.334,0.644,1.859,0.015,-0.907,4.242,22.3157,17.838,15.973,3.125,1.215,15.504,10.29,-124.803,17.838,17.77,15.979
0,77.352,199.841,11.449,26.908,26.882,10.248,39.272,73.8792,247.883,127.526,3.729,15.459,48.042,39.228,26.222,247.883,46.869,220.975
0,24.527,134.577,0.317,2.073,0,0.015,23.414,11.7342,143.313,26.12,2.89,1.756,8.736,19.382,-38.804,143.313,22.272,141.24
0,147.714,60.933,5.97,280.556,10.647,139.823,39.561,2073.3638,485.807,817.358,246.862,274.586,424.874,256.197,346.195,485.807,635.855,205.251
0,79.606,13.367,0.957,-7.872,6.792,-8.111,5.302,207.864,22.223,88.525,0,-8.829,8.856,5.845,-9.757,22.223,5.991,30.095
0,683.514,2369.81,95.357,337.046,261.307,121.693,308.915,1661.739,2706.856,3349.89,561.83,241.689,337.046,634.616,569.681,2706.856,2224.019,2369.81
0,157.738,64.324,17.779,24.909,0.317,3.954,26.019,395.1348,157.99,269.382,0.02,7.13,93.666,53.033,-142.684,157.99,58.991,133.081
0,408.588,138.567,73.751,171.21,43.483,24.983,124.62,3169.9224,575.548,1470.291,362.258,97.459,436.981,85.93,-502.441,575.548,517.917,404.338
0,125.139,259.389,7.234,16.646,35.76,-32.856,54.646,18.8719,343.534,164.548,127.048,9.412,84.145,95.472,-351.905,343.534,245.833,326.888
0,90.354,54.215,5.701,48.031,32.689,26.831,24.844,649.0704,159.723,155.493,0,42.33,105.508,15.264,38.514,159.723,16.969,111.692
0,0.532,5.457,0.071,-0.646,0,-0.999,0.348,33.182,4.811,0.724,0.263,-0.717,-0.646,3.331,-10.679,4.811,3.778,5.457
0,637.384,999.393,73.629,195.053,345.076,-211.908,179.101,1274.046,1583.742,1523.611,387.887,121.424,584.349,262.1,252.852,1583.742,798.978,1388.689
0,0.016,0.038,0,-3.313,0,-3.337,0,21.5043,0.095,0.016,0,-3.313,0.057,0.09,-3.545,0.095,0.09,3.408
0,14.852,36.661,2.407,2.742,7.871,3.879,4.237,17.403,50.037,27.51,1.576,0.335,13.376,6.127,9.488,50.037,7.902,47.295
0,10316.721,20681.062,159.195,1091.336,2855.645,522.75,6746.687,6339.4969,23825.261,14206.366,2696.334,932.141,3144.199,6689.222,4813.376,23825.261,9740.746,22733.925
0,44.587,64.112,2.072,9.624,18.509,4.623,23.902,60.4651,107.069,73.249,18.426,7.552,42.957,12.715,-0.122,107.069,31.141,97.445
0,64.195,57.773,5.641,23.221,4.161,7.841,41.675,183.1019,170.456,164.08,28.723,17.58,112.683,36.649,34.78,170.456,73.525,147.235
0,302.484,119.923,14.044,30.298,23.801,20.048,60.996,5626.8425,261.956,515.93,0,16.254,142.033,96.603,-4.051,261.956,96.909,231.658
0,4.66,2.909,0.18,0.179,2.726,-1.487,1.357,2.7038,7.42,6.272,0.004,-0.001,4.511,0.603,-1.667,7.42,0.607,7.241
0,10.443,6.011,0.537,1.161,2.461,-0.214,3.758,10.7618,12.552,17.854,0,0.624,6.541,10.324,4.048,12.552,10.324,11.391
0,18.476,0,0,-25.79,0,-18.073,0,93.9375,0.019,22.074,2.479,-25.79,0.019,2.216,-18.926,0.019,6.524,25.809
0,46.278,33.668,2.853,10.003,16.696,4.478,13.935,123.5176,75.019,95.621,1.925,7.15,41.351,9.685,38.944,75.019,27.179,65.016
0,844.008,146.14,22.633,143.51,0,66.063,99.682,2579.121,437.271,1112.877,266.546,120.877,291.131,67.531,245.958,437.271,373.721,293.761
0,68.246,22.602,6.207,5.132,0,-4.497,20.208,190.3569,104.455,101.406,0,-1.075,81.853,41.161,-47.532,104.455,56.225,99.323
0,2878.002,17604.102,507.341,2428.665,1359.028,1338.147,492.311,12105.0195,25328.054,10159.087,76.482,1921.324,7723.952,2106.084,5387.613,25328.054,2853.495,22899.389
0,55.811,84.117,2.492,14.417,0,10.8,30.11,143.9795,126.518,67.403,0.214,11.925,42.401,19.719,-25.197,126.518,21.099,112.101
0,22.364,6.059,0.924,-11.328,2.081,-11.678,2.815,197.6441,19.518,26.848,0,-12.252,13.459,5.756,-53.198,19.518,6.405,30.846
0,60.782,29.599,6.038,57.045,0,59.019,27.032,852.5224,132.188,303.3,25.205,51.007,102.589,39.085,74.521,132.188,72.032,75.143
0,220.549,417.902,14.16,67.118,83.578,35.367,102.22,381.8108,633.753,474.905,46.5,52.958,215.851,128.137,432.798,633.753,229.292,566.635
0,144.67,330.253,11.172,33.567,135.648,12.575,1.298,173.7002,476.556,201.919,27.672,22.395,146.303,53.394,54.251,476.556,89.817,442.989
0,217.293,226.829,16.279,40.523,73.989,-205.752,93.411,184.0042,437.029,336.65,80.12,24.244,210.2,91.494,23.283,437.029,187.961,396.506
0,77.818,79.756,2.895,10.691,40.087,4.052,26.013,78.9516,130.55,114.73,47.161,7.796,50.794,16.783,42.833,130.55,64.792,119.859
0,100.395,396.39,26.22,40.966,20.919,3.861,74.223,166.9954,457.272,227.647,26.9,14.746,60.882,72.545,39.696,457.272,125.468,416.306
0,74.188,24.871,8.486,-5.635,2.921,-39.987,7.65,91.5379,40.87,99.413,0.054,-14.121,15.999,7.853,-46.48,40.87,8.144,46.505
0,90.8,459.182,3.796,3.634,2.999,2.815,62.663,68.2863,489.087,150.92,0,-0.162,29.905,95.804,2.072,489.087,111.27,485.453
0,43.43,48.824,2.185,-5.694,20.091,-7.951,10.499,54.976,61.958,47.316,0,-7.879,13.134,13.234,-11.003,61.958,14.958,67.652
0,30.117,115.343,1.608,0.296,8.05,-2.224,20.586,16.3296,145.769,35.691,9.375,-1.312,30.426,17.713,-116.053,145.769,27.478,145.473
0,1359.6,1882,123.3,661.5,259.1,389.8,164.7,3804.969,2733.9,2448.5,350.8,538.2,851.9,270.1,1158,2733.9,844,2072.4
0,25.311,18.608,2.636,-9.16,0,-10.746,0,98.9296,9.448,33.831,1.907,-11.796,-9.16,3.864,-39.309,9.448,6.028,18.608
0,1516.538,5378.463,159.402,543.934,24.673,-664.23,1182.145,668.5531,7219.519,6112.724,3215.062,384.532,1841.056,1005.728,-918.971,7219.519,5071.203,6675.585
0,261.226,13.117,9.57,72.445,0,36.73,43.173,1290.9897,182.099,452.473,0,62.875,168.982,53.15,125.098,182.099,54.129,109.654
0,9.922,36.757,1.564,-1.733,1.666,-1.929,0.541,9.1104,47.235,23.672,1.683,-3.297,10.478,8.614,1.758,47.235,13.317,48.968
0,86.882,226.482,33.037,62.054,50.653,38.771,3.428,338.7171,315.497,360.389,79.741,29.017,89.015,148.445,-794.18,315.497,402.143,253.443
0,381.091,137.95,14.008,-18.704,104.649,-31.794,17.248,423.4212,310.754,708.495,307.028,-32.712,172.804,184.384,-248.348,310.754,642.161,329.458
0,246.586,507.808,29.7,75.13,30.531,31.742,105.646,399.5341,696.703,526.854,8.4,45.43,188.895,128.887,230.066,696.703,183.264,621.573
0,56.8,44.6,20.8,38.8,25.7,20.9,2.8,2245.6262,94.7,613.3,30,18,50.1,29.4,-28.9,94.7,153,55.9
0,22.719,36.664,0.051,4.003,3.399,1.056,7.023,67.7877,53.713,34.864,0.232,3.952,17.049,11.045,-39.763,53.713,11.322,49.71
0,1240.335,4611.079,164.346,454.312,42.271,135.064,940.746,1645.181,5572.377,3244.941,659.649,289.966,961.298,958.909,819.495,5572.377,2183.019,5118.065
0,550.402,128.082,11.606,107.595,33.737,71.411,49.813,3499.3251,300.749,825.416,346.991,95.989,172.667,47.738,70.469,300.749,394.729,193.154
0,285.534,1562.073,90.831,179.03,7.324,24.899,210.684,271.2211,1804.915,910.487,311.472,88.199,242.842,264.28,-17.335,1804.915,672.1,1625.885
0,60.379,72.295,0.913,10.157,14.868,12.623,15.833,33.887,114.274,98.815,0,9.244,41.979,18.051,-172.632,114.274,129.69,104.117
0,36.689,74.944,3.702,5.811,0,-8.483,30.353,16.4803,108.331,44.119,0.063,2.109,33.387,24.302,-22.806,108.331,25.393,102.52
0,77.247,143.166,6.28,6.76,38.378,-2.815,34.574,32.5547,208.173,115.367,51.045,0.48,65.007,33.692,-44.944,208.173,87.877,201.413
0,343.506,220.311,32.058,81.115,12.938,30.004,44.632,616.595,301.426,883.474,287.5,49.057,81.115,87.581,-132.177,301.426,441.735,220.311
0,175.163,274.821,16.621,49.451,31.936,21.872,65.444,390.9805,364.079,315.474,0,32.83,89.258,49.316,203.64,364.079,60.469,314.628
0,78.061,2.617,0.192,-19.313,0.827,-20.467,0.52,148.4411,3.393,78.778,9.881,-19.505,0.776,4.592,-76.61,3.393,14.473,22.706
0,38.684,62.692,4.793,0.267,24.159,-3.981,11.091,16.2822,75.855,70.519,21.756,-4.526,13.163,12.765,10.078,75.855,36.727,75.588
0,85.568,95.22,30.891,31.482,2.693,-19.993,41.987,240.4834,142.609,584.862,130.012,0.591,47.389,46.118,-109.638,142.609,193.329,111.127
0,230.966,299.344,32.448,84.285,12.793,49.918,154.671,1332.6998,520.251,2097.533,963.041,51.837,220.907,72.139,0.192,520.251,1224.927,435.966
0,0.513,0.956,0.007,-0.317,0.306,-0.347,0.043,0.2007,1.561,0.534,0,-0.324,0.605,1.112,-3.99,1.561,1.163,1.878
0,181.126,1364.578,255.018,-513.937,0,-976.177,168.836,1466.215,960.567,4274.578,2909.732,-768.955,-404.011,433.496,-2018.989,960.567,3806.13,1474.504
0,25.628,48.451,5.521,5.14,0,-3.94,18.896,22.629,82.515,109.524,41.368,-0.381,34.064,17.461,-16.332,82.515,58.829,77.375
0,12.877,48.717,1.826,5.176,1.843,7.564,6.118,57.246,62.613,34.706,0.54,3.35,13.896,9.742,-20.466,62.613,21.486,57.437
0,766.5,806.6,49.6,447.7,313.9,193,212.4,3465.246,2583.8,1821.8,414.4,398.1,1777.2,694.5,901.1,2583.8,1342.7,2136.1
0,0.183,0.178,0.031,-0.723,0.139,-0.754,0.003,2.736,0.233,0.271,0,-0.754,0.055,0.085,-1.239,0.233,0.085,0.956
0,0.506,0.236,0.005,-2.171,0,-5.313,0.41,7.5754,1.395,0.996,2.28,-2.176,1.159,6.228,-80.361,1.395,8.982,3.566
0,26.42,12.536,2.156,1.344,6.693,-0.166,5.611,158.1169,32.21,50.364,0,-0.812,19.674,6.318,-5.268,32.21,6.318,30.866
0,2.44,3.69,0.242,0.12,1.627,0.44,0.629,3.042,5.181,3.216,0.102,-0.122,1.491,1.463,-2.001,5.181,1.565,5.061
0,13.248,9.122,0.933,-13.986,5.4,-14.609,3.654,26.0179,22.21,16.965,0.405,-14.919,13.088,8.586,-153.898,22.21,8.991,36.196
0,1157.05,192.745,33.279,284.097,41.947,154.075,93.467,2721.2237,926.359,1932.385,381.211,250.818,733.614,258.518,49.714,926.359,941.637,642.262
0,742.349,2301.581,95.007,326.613,427.746,117.843,250.165,1619.8067,2628.194,3243.543,603.738,231.606,326.613,748.479,526.061,2628.194,2167.806,2301.581
0,1758.7,8600.5,979,3705,654.5,1839.2,681.4,33409.992,15035.7,16555,7972.1,2726,6435.2,1982.6,15531.8,15035.7,13211.7,11330.7
0,37.649,55.516,2.787,10.065,16.575,5.569,15.055,113.7135,79.251,62.407,4.672,7.278,23.735,21.746,24.863,79.251,26.475,69.186
0,45.045,80.915,3.46,11.416,20.768,4.367,14.825,71.0333,109.107,81.622,12.384,7.956,28.192,13.823,45.132,109.107,35.45,97.691
0,15.785,5.21,0.201,4.383,1.345,3.163,1.381,45.5124,12.292,17.284,0,4.182,7.082,2.549,10.746,12.292,2.578,7.909
0,4.699,7.004,0.198,-7.293,0.324,-7.703,2.854,1.8418,11.65,5.413,1.013,-7.491,4.646,6.641,-65.866,11.65,7.654,18.943
0,387.716,1191.072,54.78,197.914,182.835,110.929,51.885,1920.503,1605.869,671.352,18.008,143.134,414.797,330.478,328.083,1605.869,351.974,1407.955
0,95.777,88.098,7.359,11.742,27.232,0.849,36.131,457.5458,157.311,156.936,0.068,4.383,69.213,49.576,-152.391,157.311,53.605,145.569
0,4.946,57.87,3.694,6.275,1.394,2.112,1.007,28.038,70.16,52.963,13.147,2.581,12.29,9.409,-14.234,70.16,22.902,63.885
0,3810.4,4612.9,144,780.2,1310.3,243.9,1137.7,4042.94,6696.1,7710.6,3293.4,636.2,2083.2,1728.7,784.9,6696.1,5951,5915.9
0,128.835,154.125,7.551,9.184,70.272,-3.602,49.979,38.8223,236.689,188.004,85.283,1.633,82.564,32.223,34.633,236.689,119.77,227.505
0,0.008,0.321,0.02,-0.257,0,-0.326,0,4.5921,0.064,0.013,0,-0.277,-0.257,1.222,-32.122,0.064,8.9,0.321
0,11376.7,1983.4,7368.6,7307.1,904.5,-4125.5,2979.1,54014.116,15940.7,118341.9,25843.5,-61.5,13957.3,9848.1,14877.9,15940.7,44504.8,8633.6
0,20.109,60.923,4.126,-2.01,0.52,-35.975,13.158,35.4509,74.413,91.6,11.372,-6.136,13.49,23.067,-55.076,74.413,42.014,76.423
0,303.434,9.522,1.08,56.765,16.186,23.302,9.478,120.6051,124.258,305.776,232.61,55.685,114.736,48.275,-813.67,124.258,287.591,67.493
0,6.415,0.469,0.099,3.132,0,1.963,1.666,47.9859,10.974,16.368,3.071,3.033,10.505,3.666,3.193,10.974,6.795,7.842
0,82.294,4.424,15.424,-54.079,7.502,-181.055,1.574,98.6132,22.425,96.469,3.534,-69.503,18.001,38.613,-190.333,22.425,46.284,76.504
0,14.455,76.827,2.184,7.451,5.88,2.317,4.163,26.4647,84.278,55.976,17.605,5.267,7.451,10.143,11.091,84.278,36.811,76.827
0,142.023,293.556,7.149,-51.174,103.125,-104.903,7.055,8.1648,460.415,175.769,0,-58.323,166.859,90.17,-184.432,460.415,201.703,511.589
0,128.512,22.018,3.313,15.056,0,9.913,34.184,486.9448,136.168,141.161,0,11.743,114.15,53.963,-37.108,136.168,64.488,121.112
0,63.2,32.292,32.437,34.398,5.011,-49.114,30.011,270.3398,122.544,219.023,115.928,1.961,90.252,61.22,-325.76,122.544,221.352,88.146
0,9.206,20.451,20.572,-6.25,0,-31.36,1.022,11.4548,35.159,75.069,8.485,-26.822,14.708,16.478,-111.539,35.159,33.013,41.409
0,56.476,18.169,0.568,5.335,11.403,2.839,9.472,491.9475,38.095,64.947,0,4.767,19.926,7.259,-27.43,38.095,7.337,32.76
0,6.592,6.631,0.982,-1.407,1.138,-2.393,1.058,9.6757,10.037,9.65,0.063,-2.389,3.406,1.199,-88.2,10.037,2.053,11.444
0,145.001,5.168,3.054,-49.38,1.754,-51.983,6.899,1068.3136,20.915,235.937,1.199,-52.434,15.747,18.934,-409.307,20.915,32.703,70.295
0,80.459,332.29,3.593,18.484,5.742,-1.508,65.749,4.1014,393.015,135.996,6.703,14.891,60.725,174.519,-106.501,393.015,181.222,374.531
0,198.143,611.872,432.668,446.597,0,-50.834,144.208,703.3276,1391.874,3535.261,2303.585,13.929,780.002,283.614,-104.046,1391.874,3119.607,945.277
0,262.723,404.311,34.5,1.035,116.801,-34.789,78.144,98.0706,457.475,568.954,256.622,-33.465,53.164,82.039,65.245,457.475,383.047,456.44
0,686.038,2199.616,123.363,231.08,309.265,-320.931,312.32,797.5386,2951.356,2733.221,1094.939,107.717,751.74,369.403,-564.002,2951.356,1783.353,2720.276
0,740,1950,177,574,332,193,288,2829.9003,2812,4060,1211,397,862,459,289,2812,2363,2238
0,67.154,12.398,2.595,-13.977,0.708,-16.935,10.059,44.4543,39.099,72.373,0,-16.572,26.701,12.917,-96.634,39.099,16.812,53.076
0,10.17,11.314,10.803,22.345,0.782,55.92,8.323,44.1053,39.019,126.437,184.649,11.542,27.705,12.614,-213.337,39.019,198.64,16.674
0,176.345,261.753,96.424,171.353,0,16.523,75.049,410.184,495.834,883.723,654.819,74.929,234.081,89.874,18.837,495.834,854.73,324.481
0,7600.9,6807.2,448.7,4769.2,694.7,3017.8,1264.8,24422.88,11910.4,14632.3,770.1,4320.5,5103.2,3262.9,5042.6,11910.4,5692.3,7141.2
0,293.644,444.708,18.031,86.15,77.292,32.088,140.445,998.2774,811.799,432.295,21.194,68.119,367.091,133.216,245.553,811.799,180.088,725.649
0,10.265,1.76,0.561,2.373,0.326,1.412,1.969,28.26,9.143,12.303,0,1.812,7.383,0.937,4.994,9.143,1.732,6.77
0,0.544,0.133,0.038,-1.399,0,-1.537,0.334,16.6443,0.718,4.234,0.401,-1.437,0.585,0.856,-8.493,0.718,1.269,2.117
0,21.281,19.869,1.174,-41.969,12.203,-94.963,6.634,10.7248,20.759,49.553,0.096,-43.143,0.89,36.15,-101.742,20.759,38.299,62.728
0,181.737,215.097,9.011,42.151,28.315,37.591,30.639,305.2148,301.84,258.167,0.436,33.14,86.743,67.64,85.549,301.84,68.771,259.689
0,527.4,426.1,126.9,196,184.7,-130.6,220.3,254.7754,1491.6,1101.5,1563.1,69.1,1065.5,426.9,-933.9,1491.6,2207.6,1295.6
0,317.538,1114.154,10.249,39.515,0,26.322,83.623,327.7453,1306.22,388.584,0,29.266,192.066,198.543,220.949,1306.22,201.763,1266.705
0,672.529,2906.863,129.8,376.054,174.848,136.351,66.682,9136.4153,4701.289,1889.296,12.932,246.254,1794.426,418.383,490.704,4701.289,523.62,4325.235
0,251.151,674.7,32.413,45.123,107.77,-52.025,93.421,474.1651,834.218,973.968,256.874,12.71,159.518,109.016,301.752,834.218,445.742,789.095
0,23.758,220.957,6.624,27.425,8.303,10.062,4.639,88.145,248.382,124.41,85.012,20.801,27.425,35.815,-17.234,248.382,125.333,220.957
0,4.96,3.254,0.798,1.602,0,1.416,1.831,2.3106,19.171,5.458,4.092,0.804,15.917,9.529,-105.861,19.171,14.317,17.569
0,9.973,34.652,0.758,4.025,5.581,2.026,3.801,15.7,43.154,18.272,4.183,3.267,8.502,5.025,-8.078,43.154,9.208,39.129
0,254.081,611.002,34.013,88.637,82.837,41.381,103.013,662.5444,732.677,542.756,0,54.624,121.675,85.964,308.31,732.677,144.53,644.04
0,180.366,304.83,21.56,-20.087,33.862,-77.42,7.051,443.42,484.686,344.816,0,-41.647,179.856,48.409,121.114,484.686,85.316,504.773
0,0.77,0.191,0.047,-0.589,0.024,-0.628,0.1,0.7553,0.271,1.22,0,-0.636,0.08,0.134,-9.519,0.271,0.134,0.86
0,44.72,54.726,3.744,8.804,1.634,2.602,23.425,81.8618,91.927,67.109,7.473,5.06,37.201,34.817,-0.277,91.927,43.382,83.123
0,18.852,12.9,0.77,0.404,3.697,-0.849,5.221,15.8498,29.041,21.381,0,-0.366,16.141,6.171,-6.524,29.041,7.044,28.637
0,756.375,170.069,7.27,89.112,76.355,51.254,86.241,1293.4212,558.588,972.182,226.109,81.842,388.519,135.206,-61.177,558.588,385.96,469.476
0,136.464,52.787,15.165,-29.459,14.804,-37.398,19.501,114.4073,101.546,187.422,24.706,-44.624,48.759,29.393,-47.735,101.546,56.115,131.005
0,187.315,90.603,23.613,8.068,0,-97.407,33.843,166.9144,132.62,344.822,42.666,-15.545,42.017,33.328,83.683,132.62,76.967,124.552
0,79.188,28.476,0.667,-28.164,0,-23.441,2.115,180.1185,0.312,117.003,11.736,-28.831,-28.164,2.594,-125,0.312,14.546,28.476
0,37.72,77.079,0.287,2.308,26.427,0.598,10.979,2.2019,95.085,39.005,2.8,2.021,18.006,31.76,-4.237,95.085,34.56,92.777
0,231.947,405.586,14.208,110.152,107.14,84.04,78.882,2236.5302,619.225,485.254,52.503,95.944,213.639,96.785,218.902,619.225,149.767,509.073
0,5.403,8.422,0.41,0.377,0.703,0.419,0.334,14.329,12.524,7.849,0.129,-0.033,4.102,3.732,-12.639,12.524,5.177,12.147
0,17.902,62.291,4.1,10.316,9.749,8.033,2.994,70.0194,87.313,56.953,17.011,6.216,25.022,18.589,-10.614,87.313,35.6,76.997
0,22.526,150.173,0.914,0.263,0,-1.5,17.44,1.8528,177.911,33.255,0.077,-0.651,27.738,21.772,-4.142,177.911,22.011,177.648
0,366.905,1156.357,16.362,165.088,0,63.574,260.08,2880.0506,1809.963,1928.715,235.93,148.726,653.606,206.112,427.975,1809.963,489.645,1644.875
0,11.437,11.87,0.578,1.735,4.032,-1.522,6.011,0.0269,25.897,18.581,19.936,1.157,14.027,7.995,-15.9,25.897,28.224,24.162
0,4737,10529,215,1300,1190,664,2245,10354.3946,12124,13836,3940,1085,1595,2525,5597,12124,8476,10824
0,9.919,0,0.192,-15.091,0,-50.122,0.202,618.0124,0.078,224.23,0,-15.283,0.078,6.7,-62.556,0.078,56.636,15.169
